row  column  (images_10_7176.edf P_K*images_10_7176.edf Ar_K**2.3)
96  13  0
96  14  0
96  15  0
96  16  0
96  17  0
96  18  0
96  19  0
96  20  0
96  21  0
96  22  0
96  23  0
96  24  0
96  25  0
96  26  0
96  27  0
96  28  0
96  29  0
96  30  0
96  31  0
96  32  0
96  33  0
96  34  0
96  35  0
96  36  0
96  37  0
96  38  0
96  39  0
96  40  0
96  41  0
96  42  0
96  43  0
96  44  0
96  45  0
96  46  0
96  47  0
96  48  0
96  49  0
96  50  0
96  51  0
96  52  0
96  53  0
96  54  0
96  55  0
96  56  0
96  57  0
96  58  0
96  59  0
96  60  0
96  61  0
96  62  0
96  63  0
96  64  0
96  65  0
96  66  0
96  67  0
96  68  0
96  69  0
96  70  0
96  71  0
96  72  0
96  73  0
96  74  0
96  75  0
96  76  0
96  77  0
96  78  0
96  79  0
96  80  0
96  81  0
96  82  0
96  83  0
96  84  0
96  85  0
96  86  0
96  87  0
96  88  0
96  89  0
96  90  0
96  91  0
96  92  0
96  93  0
96  94  0
96  95  0
96  96  0
96  97  0
96  98  0
96  99  0
96  100  0
97  0  0
97  1  0
97  2  0
97  3  0
97  4  0
97  5  0
97  6  0
97  7  0
97  8  0
97  9  0
97  10  0
97  11  0
97  12  0
97  13  0
97  14  0
97  15  0
97  16  0
97  17  0
97  18  0
97  19  0
97  20  0
97  21  0
97  22  0
97  23  0
97  24  0
97  25  0
97  26  0
97  27  0
97  28  0
97  29  0
97  30  0
97  31  0
97  32  0
97  33  0
97  34  0
97  35  0
97  36  0
97  37  0
97  38  0
97  39  0
97  40  0
97  41  0
97  42  0
97  43  0
97  44  0
97  45  0
97  46  0
97  47  0
97  48  0
97  49  0
97  50  0
97  51  0
97  52  0
97  53  0
97  54  0
97  55  0
97  56  0
97  57  0
97  58  0
97  59  0
97  60  0
97  61  0
97  62  0
97  63  0
97  64  0
97  65  0
97  66  0
97  67  0
97  68  0
97  69  0
97  70  0
97  71  0
97  72  0
97  73  0
97  74  0
97  75  0
97  76  0
97  77  0
97  78  0
97  79  0
97  80  0
97  81  0
97  82  0
97  83  0
97  84  0
97  85  0
97  86  0
97  87  0
97  88  0
97  89  0
97  90  0
97  91  0
97  92  0
97  93  0
97  94  0
97  95  0
97  96  0
97  97  0
97  98  0
97  99  0
97  100  0
98  0  0
98  1  0
98  2  0
98  3  0
98  4  0
98  5  0
98  6  0
98  7  0
98  8  0
98  9  0
98  10  0
98  11  0
98  12  0
98  13  0
98  14  0
98  15  0
98  16  0
98  17  0
98  18  0
98  19  0
98  20  0
98  21  0
98  22  0
98  23  0
98  24  0
98  25  0
98  26  0
98  27  0
98  28  0
98  29  0
98  30  0
98  31  0
98  32  0
98  33  0
98  34  0
98  35  0
98  36  0
98  37  0
98  38  0
98  39  0
98  40  0
98  41  0
98  42  0
98  43  0
98  44  0
98  45  0
98  46  0
98  47  0
98  48  0
98  49  0
98  50  0
98  51  0
98  52  0
98  53  0
98  54  0
98  55  0
98  56  0
98  57  0
98  58  0
98  59  0
98  60  0
98  61  0
98  62  0
98  63  0
98  64  0
98  65  0
98  66  0
98  67  0
98  68  0
98  69  0
98  70  0
98  71  0
98  72  0
98  73  0
98  74  0
98  75  0
98  76  0
98  77  0
98  78  0
98  79  0
98  80  0
98  81  0
98  82  0
98  83  0
98  84  0
98  85  0
98  86  0
98  87  0
98  88  0
98  89  0
98  90  0
98  91  0
98  92  0
98  93  0
98  94  0
98  95  0
98  96  0
98  97  0
98  98  0
98  99  0
98  100  0
99  0  0
99  1  0
99  2  0
99  3  0
99  4  0
99  5  0
99  6  0
99  7  0
99  8  0
99  9  0
99  10  0
99  11  0
99  12  0
99  13  0
99  14  0
99  15  0
99  16  0
99  17  0
99  18  0
99  19  0
99  20  0
99  21  0
99  22  0
99  23  0
99  24  0
99  25  0
99  26  0
99  27  0
99  28  0
99  29  0
99  30  0
99  31  0
99  32  0
99  33  0
99  34  0
99  35  0
99  36  0
99  37  0
99  38  0
99  39  0
99  40  0
99  41  0
99  42  0
99  43  0
99  44  0
99  45  0
99  46  0
99  47  0
99  48  0
99  49  0
99  50  0
99  51  0
99  52  0
99  53  0
99  54  0
99  55  0
99  56  0
99  57  0
99  58  0
99  59  0
99  60  0
99  61  0
99  62  0
99  63  0
99  64  0
99  65  0
99  66  0
99  67  0
99  68  0
99  69  0
99  70  0
99  71  0
99  72  0
99  73  0
99  74  0
99  75  0
99  76  0
99  77  0
99  78  0
99  79  0
99  80  0
99  81  0
99  82  0
99  83  0
99  84  0
99  85  0
99  86  0
99  87  0
99  88  0
99  89  0
99  90  0
99  91  0
99  92  0
99  93  0
99  94  0
99  95  0
99  96  0
99  97  0
99  98  0
99  99  0
99  100  0
100  0  0
100  1  0
100  2  0
100  3  0
100  4  0
100  5  0
100  6  0
100  7  0
100  8  0
100  9  0
100  10  0
100  11  0
100  12  0
100  13  0
100  14  0
100  15  0
100  16  0
100  17  0
100  18  0
100  19  0
100  20  0
100  21  0
100  22  0
100  23  0
100  24  0
100  25  0
100  26  0
100  27  0
100  28  0
100  29  0
100  30  0
100  31  0
100  32  0
100  33  0
100  34  0
100  35  0
100  36  0
100  37  0
100  38  0
100  39  0
100  40  0
100  41  0
100  42  0
100  43  0
100  44  0
100  45  0
100  46  0
100  47  0
100  48  0
100  49  0
100  50  0
100  51  0
100  52  0
100  53  0
100  54  0
100  55  0
100  56  0
100  57  0
100  58  0
100  59  0
100  60  0
100  61  0
100  62  0
100  63  0
100  64  0
100  65  0
100  66  0
100  67  0
100  68  0
100  69  0
100  70  0
100  71  0
100  72  0
100  73  0
100  74  0
100  75  0
100  76  0
100  77  0
100  78  0
100  79  0
100  80  0
100  81  0
100  82  0
100  83  0
100  84  0
100  85  0
100  86  0
100  87  0
100  88  0
100  89  0
100  90  0
100  91  0
100  92  0
100  93  0
100  94  0
100  95  0
100  96  0
100  97  0
100  98  0
100  99  0
100  100  0

