row  column  (images_10_7176.edf K_K*images_10_7176.edf Ar_K**2.3)
94  94  1.38806e+07
94  95  3.77624e+06
94  96  2.93296e+06
94  97  1.74773e+07
94  98  3.23951e+07
94  99  5.35463e+07
94  100  4.43963e+07
95  0  0
95  1  0
95  2  0
95  3  5.38545e+06
95  4  0
95  5  0
95  6  2.14231e+06
95  7  4.6153e+06
95  8  0
95  9  6.94525e+06
95  10  1.06825e+07
95  11  6.31106e+06
95  12  1.77177e+06
95  13  1.08529e+07
95  14  3.51062e+06
95  15  7.18877e+06
95  16  0
95  17  366328
95  18  7.14257e+06
95  19  0
95  20  726514
95  21  0
95  22  1.50752e+07
95  23  1.24284e+07
95  24  5.68444e+06
95  25  0
95  26  6.52479e+06
95  27  1.52289e+07
95  28  4.19019e+06
95  29  4.1033e+06
95  30  0
95  31  4.41226e+06
95  32  8.47377e+06
95  33  1.98235e+06
95  34  3.65167e+06
95  35  1.67736e+06
95  36  1.14633e+07
95  37  7.03473e+06
95  38  0
95  39  4.08786e+06
95  40  8.2014e+06
95  41  2.36984e+06
95  42  1.18915e+06
95  43  0
95  44  5.69434e+06
95  45  0
95  46  3.16833e+06
95  47  8.04978e+06
95  48  6.06968e+06
95  49  0
95  50  3.72508e+06
95  51  0
95  52  8.29001e+06
95  53  0
95  54  0
95  55  0
95  56  0
95  57  0
95  58  0
95  59  0
95  60  0
95  61  0
95  62  4.6118e+06
95  63  2.78537e+06
95  64  8.53894e+06
95  65  0
95  66  1.02746e+07
95  67  0
95  68  0
95  69  1.09584e+07
95  70  0
95  71  0
95  72  0
95  73  0
95  74  0
95  75  0
95  76  0
95  77  0
95  78  0
95  79  665366
95  80  0
95  81  0
95  82  2.63425e+06
95  83  0
95  84  0
95  85  0
95  86  0
95  87  0
95  88  0
95  89  0
95  90  0
95  91  0
95  92  0
95  93  0
95  94  7.53452e+06
95  95  1.68253e+07
95  96  6.96756e+06
95  97  1.44321e+07
95  98  2.53907e+07
95  99  3.29519e+07
95  100  4.29505e+07
96  0  4.28623e+06
96  1  5.98522e+06
96  2  4.40519e+06
96  3  0
96  4  0
96  5  0
96  6  4.17067e+06
96  7  5.51463e+06
96  8  9.59059e+06
96  9  5.97065e+06
96  10  0
96  11  1.07446e+07
96  12  2.63941e+06
96  13  6.94016e+06
96  14  1.98099e+06
96  15  3.07688e+06
96  16  0
96  17  0
96  18  3.63568e+06
96  19  0
96  20  0
96  21  0
96  22  1.63818e+06
96  23  771966
96  24  3.73106e+06
96  25  9.34202e+06
96  26  1.72157e+06
96  27  4.99995e+06
96  28  0
96  29  0
96  30  2.91259e+06
96  31  3.55151e+06
96  32  0
96  33  6.33191e+06
96  34  5.35177e+06
96  35  1.16962e+07
96  36  9.78817e+06
96  37  0
96  38  3.7282e+06
96  39  9.00665e+06
96  40  2.08273e+06
96  41  0
96  42  2.99355e+06
96  43  0
96  44  5.83547e+06
96  45  0
96  46  3.27861e+06
96  47  0
96  48  0
96  49  0
96  50  0
96  51  1.51162e+07
96  52  2.6081e+06
96  53  0
96  54  0
96  55  0
96  56  0
96  57  0
96  58  0
96  59  0
96  60  639029
96  61  3.78285e+06
96  62  5.70873e+06
96  63  8.84273e+06
96  64  1.56047e+07
96  65  8.3155e+06
96  66  6.98857e+06
96  67  0
96  68  0
96  69  0
96  70  0
96  71  0
96  72  0
96  73  0
96  74  0
96  75  0
96  76  0
96  77  0
96  78  0
96  79  0
96  80  0
96  81  5.78021e+06
96  82  0
96  83  0
96  84  7.45635e+06
96  85  0
96  86  0
96  87  0
96  88  0
96  89  5.78335e+06
96  90  4.70196e+06
96  91  0
96  92  5.85111e+06
96  93  0
96  94  0
96  95  2.69116e+06
96  96  29619.9
96  97  3.75027e+06
96  98  2.21941e+07
96  99  2.93323e+07
96  100  2.01013e+07
97  0  1.42796e+06
97  1  2.18262e+06
97  2  7.76717e+06
97  3  5.76826e+06
97  4  0
97  5  1.25926e+06
97  6  7.05761e+06
97  7  9.07941e+06
97  8  6.357e+06
97  9  6.02049e+06
97  10  1.11142e+07
97  11  8.46937e+06
97  12  2.28739e+06
97  13  9.31565e+06
97  14  2.16697e+06
97  15  981688
97  16  4.53672e+06
97  17  0
97  18  3.04168e+06
97  19  4.44949e+06
97  20  6.81049e+06
97  21  0
97  22  778796
97  23  0
97  24  943176
97  25  4.32988e+06
97  26  0
97  27  0
97  28  5.35316e+06
97  29  7.90679e+06
97  30  4.02454e+06
97  31  0
97  32  1.26333e+07
97  33  1.32697e+07
97  34  0
97  35  1.04594e+07
97  36  7.29418e+06
97  37  0
97  38  1.65811e+06
97  39  6.94472e+06
97  40  3.77947e+06
97  41  0
97  42  1.2183e+07
97  43  4.08906e+06
97  44  3.65195e+06
97  45  0
97  46  0
97  47  8.61631e+06
97  48  6.36431e+06
97  49  0
97  50  1.22032e+06
97  51  1.00426e+07
97  52  0
97  53  0
97  54  0
97  55  0
97  56  0
97  57  0
97  58  0
97  59  0
97  60  0
97  61  0
97  62  4.79063e+06
97  63  2.55363e+07
97  64  4.26445e+06
97  65  24129.2
97  66  0
97  67  0
97  68  0
97  69  0
97  70  0
97  71  0
97  72  0
97  73  0
97  74  0
97  75  0
97  76  0
97  77  0
97  78  0
97  79  0
97  80  0
97  81  0
97  82  0
97  83  833891
97  84  0
97  85  0
97  86  0
97  87  0
97  88  0
97  89  0
97  90  0
97  91  3.52579e+06
97  92  6.717e+06
97  93  0
97  94  2.1809e+06
97  95  1.37413e+07
97  96  1.3116e+07
97  97  9.73583e+06
97  98  1.7367e+07
97  99  4.02237e+07
97  100  4.50816e+07
98  0  911570
98  1  4.05196e+06
98  2  4.32064e+06
98  3  4.15351e+06
98  4  331659
98  5  6.08018e+06
98  6  5.91653e+06
98  7  1.31034e+07
98  8  1.46371e+07
98  9  2.50533e+06
98  10  1.37831e+07
98  11  1.2378e+07
98  12  8.01509e+06
98  13  6.90552e+06
98  14  6.0551e+06
98  15  0
98  16  0
98  17  7.47247e+06
98  18  0
98  19  0
98  20  0
98  21  0
98  22  0
98  23  700469
98  24  0
98  25  14040.4
98  26  3.08106e+06
98  27  3.3184e+06
98  28  7.81283e+06
98  29  2.19861e+06
98  30  3.24171e+06
98  31  4.30311e+06
98  32  1.44812e+06
98  33  0
98  34  3.35886e+06
98  35  8.24754e+06
98  36  1.22516e+07
98  37  7.35827e+06
98  38  5.74294e+06
98  39  574482
98  40  1.0879e+07
98  41  0
98  42  2.30473e+06
98  43  0
98  44  6.05498e+06
98  45  178033
98  46  0
98  47  1.32349e+06
98  48  1.36096e+07
98  49  1.16006e+07
98  50  5.97053e+06
98  51  713437
98  52  0
98  53  0
98  54  671342
98  55  0
98  56  0
98  57  0
98  58  1.17982e+07
98  59  0
98  60  0
98  61  2.33818e+07
98  62  9.63182e+06
98  63  9.85027e+06
98  64  8.26702e+06
98  65  1.03869e+07
98  66  0
98  67  0
98  68  0
98  69  0
98  70  0
98  71  0
98  72  0
98  73  0
98  74  0
98  75  0
98  76  0
98  77  0
98  78  0
98  79  0
98  80  0
98  81  0
98  82  463454
98  83  0
98  84  0
98  85  0
98  86  0
98  87  0
98  88  9.69066e+06
98  89  0
98  90  0
98  91  0
98  92  0
98  93  0
98  94  1.09671e+07
98  95  0
98  96  1.02133e+07
98  97  0
98  98  0
98  99  1.58192e+07
98  100  3.8922e+07
99  0  7.54591e+06
99  1  5.15829e+06
99  2  9.25974e+06
99  3  191139
99  4  0
99  5  1.57562e+07
99  6  1.19618e+07
99  7  1.93161e+07
99  8  1.72599e+07
99  9  1.95397e+07
99  10  1.63336e+07
99  11  7.76181e+06
99  12  7.20045e+06
99  13  1.41822e+07
99  14  1.25548e+07
99  15  5.32592e+06
99  16  6.88936e+06
99  17  0
99  18  0
99  19  0
99  20  0
99  21  0
99  22  349388
99  23  2.41221e+06
99  24  1.56883e+06
99  25  0
99  26  1.22269e+07
99  27  0
99  28  7.37689e+06
99  29  0
99  30  0
99  31  4.16865e+06
99  32  2.48412e+06
99  33  0
99  34  59564.8
99  35  2.58143e+06
99  36  1.07222e+06
99  37  5.20076e+06
99  38  0
99  39  4.0304e+06
99  40  1.00259e+07
99  41  735559
99  42  0
99  43  1.00279e+07
99  44  0
99  45  6.16083e+06
99  46  4.95412e+06
99  47  1.76323e+06
99  48  0
99  49  4.94045e+06
99  50  572487
99  51  9.89111e+06
99  52  1.61169e+07
99  53  0
99  54  0
99  55  0
99  56  973864
99  57  0
99  58  0
99  59  0
99  60  4.91572e+06
99  61  1.14919e+07
99  62  1.45255e+07
99  63  1.71921e+07
99  64  1.59494e+07
99  65  0
99  66  0
99  67  0
99  68  1.03404e+06
99  69  0
99  70  0
99  71  0
99  72  0
99  73  0
99  74  66003
99  75  0
99  76  0
99  77  0
99  78  0
99  79  0
99  80  0
99  81  0
99  82  0
99  83  0
99  84  0
99  85  0
99  86  0
99  87  5.91635e+06
99  88  0
99  89  0
99  90  397976
99  91  0
99  92  0
99  93  7.41323e+06
99  94  0
99  95  0
99  96  4.64016e+06
99  97  0
99  98  0
99  99  2.66339e+07
99  100  2.49815e+07
100  0  7.16809e+06
100  1  0
100  2  0
100  3  7.20182e+06
100  4  5.36487e+06
100  5  7.33859e+06
100  6  1.26028e+07
100  7  1.4221e+07
100  8  6.06089e+06
100  9  2.30984e+07
100  10  2.24595e+07
100  11  6.57534e+06
100  12  9.69032e+06
100  13  7.95396e+06
100  14  2.69591e+06
100  15  6.54426e+06
100  16  717806
100  17  0
100  18  3.11786e+06
100  19  2.12254e+06
100  20  928343
100  21  0
100  22  5.07555e+06
100  23  1.18594e+07
100  24  3.47503e+06
100  25  3.02925e+06
100  26  0
100  27  7.84658e+06
100  28  0
100  29  4.57597e+06
100  30  0
100  31  5.15105e+06
100  32  0
100  33  326387
100  34  2.9995e+06
100  35  0
100  36  3.7976e+06
100  37  89627.7
100  38  8.05285e+06
100  39  1.26183e+06
100  40  0
100  41  495292
100  42  3.79098e+06
100  43  0
100  44  4.8296e+06
100  45  0
100  46  9.70413e+06
100  47  8.21315e+06
100  48  1.90721e+06
100  49  0
100  50  8.62545e+06
100  51  6.20778e+06
100  52  1.16208e+06
100  53  5.76486e+06
100  54  0
100  55  0
100  56  0
100  57  0
100  58  0
100  59  1.74853e+06
100  60  0
100  61  7.8138e+06
100  62  6.21643e+06
100  63  2.00639e+07
100  64  2.2413e+07
100  65  5.81015e+06
100  66  8.93245e+06
100  67  0
100  68  0
100  69  0
100  70  0
100  71  0
100  72  0
100  73  0
100  74  0
100  75  0
100  76  0
100  77  0
100  78  0
100  79  0
100  80  0
100  81  662349
100  82  0
100  83  0
100  84  0
100  85  0
100  86  2.10544e+06
100  87  0
100  88  0
100  89  0
100  90  0
100  91  0
100  92  0
100  93  0
100  94  0
100  95  0
100  96  6.62176e+06
100  97  4.30114e+06
100  98  2.73288e+06
100  99  2.03966e+07
100  100  0

